"trait","sample_size","rep","rho","p_value","n_intersect"
"length",5,460,0.754393770856507,3.68443478412848e-06,3
"length",5,461,0.710344827586207,1.8882418851408e-05,3
"length",5,462,0.816240266963293,1.03193419179606e-06,3
"length",5,463,0.737486095661847,6.7924327516819e-06,3
"length",5,464,0.676084538375973,6.3192551826617e-05,3
"length",5,465,0.714794215795328,1.59997515887551e-05,3
"length",5,466,0.787764182424917,1.50838583372168e-06,2
"length",5,467,0.870967741935484,5.12105337122821e-07,2
"length",5,468,0.781535038932147,1.70707067174021e-06,3
"length",5,469,0.792213570634038,1.39678173581379e-06,3
"length",5,470,0.804671857619577,1.17318758277529e-06,3
"length",5,471,0.592880978865406,0.000702369214856591,3
"length",5,472,0.802892102335929,1.19923582159524e-06,3
"length",5,473,0.840711902113459,7.96347866769126e-07,3
"length",5,474,0.812235817575083,1.07649390878777e-06,3
"length",5,475,0.79265850945495,1.38675644406165e-06,3
"length",5,476,0.704115684093437,2.37424866774197e-05,3
"length",5,477,0.836262513904338,8.37638317598033e-07,3
"length",5,478,0.766407119021135,2.51014346460818e-06,3
"length",5,479,0.683648498331479,4.89564552493369e-05,3
"length",5,480,0.706418960873681,1.28608376602837e-05,3
"length",5,481,0.697441601779755,3.0215679167725e-05,3
"length",5,482,0.858064516129032,6.33584304700355e-07,2
"length",5,483,0.843826473859844,7.67374397071195e-07,3
"length",5,484,0.697886540600667,2.97383024947576e-05,3
"length",5,485,0.701079101011959,1.59484403859225e-05,3
"length",5,486,0.761957730812013,2.87366581886135e-06,3
"length",5,487,0.741490545050056,5.84982652658257e-06,3
"length",5,488,0.735788190113154,3.6013945573565e-06,3
"length",5,489,0.823005901187952,2.37071120854567e-08,3
"length",5,490,0.759288097886541,3.12939652092181e-06,3
"length",5,491,0.646273637374861,0.000162166709912968,3
"length",5,492,0.750695298893796,1.76843005714703e-06,3
"length",5,493,0.771301446051168,2.18690974345859e-06,3
"length",5,494,0.714349276974416,1.62681189814003e-05,1
"length",5,495,0.727252502780868,9.9998239283444e-06,3
"length",5,496,0.847830923248053,7.29966420024868e-07,3
"length",5,497,0.746384872080089,4.88832088130991e-06,3
"length",5,498,0.883870967741936,3.94660951742547e-07,3
"length",5,499,0.831368186874305,8.83174776059266e-07,3
"length",5,500,0.904338153503893,2.27565614267246e-07,3
"length",10,1,0.825139043381535,9.42140569335843e-07,3
"length",10,2,0.894994438264739,3.00175916043465e-07,3
"length",10,3,0.851707647944709,2.40182879510116e-09,3
"length",10,4,0.847385984427141,7.3413248541845e-07,3
"length",10,5,0.821134593993326,9.81388554404707e-07,3
"length",10,6,0.792213570634038,1.39678173581379e-06,3
"length",10,7,0.822469410456062,9.68139936280989e-07,3
"length",10,8,0.899888765294772,2.61286899287163e-07,2
"length",10,9,0.901768834148356,1.03709544138267e-11,3
"length",10,10,0.894104560622914,3.07436972862549e-07,3
"length",10,11,0.850945494994438,7.0073740390235e-07,2
"length",10,12,0.86384872080089,5.78927868056793e-07,3
"length",10,13,0.917241379310345,1.39422305657094e-07,3
"length",10,14,0.879741912218752,1.53097239217901e-10,3
"length",10,15,0.896774193548387,2.85825933514597e-07,3
"length",10,16,0.77174638487208,2.1609781865121e-06,3
"length",10,17,0.861179087875417,6.04140847224578e-07,3
"length",10,18,0.860734149054505,6.08346345871538e-07,3
"length",10,19,0.808231368186874,1.12520590620683e-06,3
"length",10,20,0.921690767519466,1.12546062563438e-07,3
"length",10,21,0.825583982202447,9.37861285248089e-07,3
"length",10,22,0.844271412680756,7.63227325506408e-07,3
"length",10,23,0.857174638487208,6.41995150249852e-07,3
"length",10,24,0.81579532814238,1.036719705157e-06,3
"length",10,25,0.823359288097886,9.59406013092002e-07,3
"length",10,26,0.851835372636263,6.92366086901813e-07,3
"length",10,27,0.885205784204672,3.82930039941163e-07,3
"length",10,28,0.889210233592881,3.48342076960011e-07,3
"length",10,29,0.840266963292547,8.00480243742963e-07,3
"length",10,30,0.935483870967742,4.10174139183829e-08,3
"length",10,31,0.840711902113459,7.96347866769126e-07,3
"length",10,32,0.861624026696329,5.99936016987979e-07,3
"length",10,33,0.849260212174753,2.97282561277460e-09,3
"length",10,34,0.874527252502781,4.791025573538e-07,3
"length",10,35,0.815350389321468,1.04154294167679e-06,3
"length",10,36,0.918131256952169,1.3389946500103e-07,3
"length",10,37,0.827808676307008,9.16647717499124e-07,3
"length",10,38,0.914571746384872,1.56429975679847e-07,3
"length",10,39,0.829588431590656,8.99854050714236e-07,3
"length",10,40,0.835817575083426,8.41767411218523e-07,3
"length",10,41,0.892324805339266,3.22125794693422e-07,3
"length",10,42,0.926140155728587,8.75246306841706e-08,3
"length",10,43,0.822469410456062,9.68139936280989e-07,3
"length",10,44,0.908342602892102,1.98632364165294e-07,3
"length",10,45,0.767604855122583,7.41856552608334e-07,3
"length",10,46,0.802892102335929,1.19923582159524e-06,3
"length",10,47,0.940378197997775,1.98723286912319e-08,3
"length",10,48,0.919466073414905,1.25753281163398e-07,3
"length",10,49,0.758843159065628,3.17505463268998e-06,3
"length",10,50,0.878976640711902,4.38432678435875e-07,3
"length",10,51,0.858064516129032,6.33584304700355e-07,3
"length",10,52,0.799332591768632,1.25635110343472e-06,3
"length",10,53,0.85761957730812,6.37790012372023e-07,3
"length",10,54,0.827808676307008,9.16647717499124e-07,3
"length",10,55,0.821134593993326,9.81388554404707e-07,3
"length",10,56,0.875417130144605,4.70911462747543e-07,3
"length",10,57,0.83448275862069,8.54162383680907e-07,3
"length",10,58,0.880756395995551,4.22386326833533e-07,3
"length",10,59,0.76952169076752,2.29612955812979e-06,3
"length",10,60,0.853615127919911,6.75599935827212e-07,3
"length",10,61,0.900333704115684,2.57842816617233e-07,3
"length",10,62,0.881646273637375,4.14416738526548e-07,3
"length",10,63,0.922135706340378,1.09960246169577e-07,3
"length",10,64,0.814460511679644,1.05130867073358e-06,3
"length",10,65,0.871857619577308,5.03822046612448e-07,3
"length",10,66,0.85761957730812,6.37790012372023e-07,3
"length",10,67,0.90789766407119,2.01778861443208e-07,3
"length",10,68,0.854505005561735,6.67206513804072e-07,3
"length",10,69,0.866073414905451,5.57962655035954e-07,3
"length",10,70,0.885205784204672,3.82930039941163e-07,3
"length",10,71,0.811436204820887,5.33014384110229e-08,3
"length",10,72,0.722358175750834,1.20365283570135e-05,3
"length",10,73,0.745939933259177,4.96790982431702e-06,3
"length",10,74,0.890100111234705,3.40787605173413e-07,3
"length",10,75,0.782424916573971,1.67511477914374e-06,3
"length",10,76,0.902113459399333,2.4422467630808e-07,3
"length",10,77,0.838487208008899,8.16998955427958e-07,3
"length",10,78,0.776640711902113,1.90837654863174e-06,3
"length",10,79,0.837152391546162,8.29382156192053e-07,3
"length",10,80,0.795328142380423,1.3303674429549e-06,3
"length",10,81,0.876307007786429,4.62747364663829e-07,3
"length",10,82,0.777085650723026,1.8881311867227e-06,3
"length",10,83,0.832703003337041,8.70719829209427e-07,3
"length",10,84,0.950166852057842,0,3
"length",10,85,0.927919911012236,7.80369659487571e-08,3
"length",10,86,0.860734149054505,6.08346345871538e-07,3
"length",10,87,0.858827461093672,1.26302722749542e-09,3
"length",10,88,0.862068965517241,5.95732023446609e-07,3
"length",10,89,0.78020022246941,1.75753080683761e-06,3
"length",10,90,0.838932146829811,8.12870531013105e-07,3
"length",10,91,0.898109010011123,2.75218125254363e-07,3
"length",10,92,0.838042269187987,8.2112688271919e-07,3
"length",10,93,0.880631888862372,1.38764639049675e-10,3
"length",10,94,0.834037819799778,8.58297711346275e-07,3
"length",10,95,0.894994438264739,3.00175916043465e-07,3
"length",10,96,0.809566184649611,1.1084218341405e-06,3
"length",10,97,0.789098998887653,1.47259414253253e-06,3
"length",10,98,0.77797552836485,1.84887331621625e-06,3
"length",10,99,0.861179087875417,6.04140847224578e-07,3
"length",10,100,0.860734149054505,6.08346345871538e-07,3
"length",10,101,0.91412680756396,1.59328247864704e-07,3
"length",10,102,0.90567296996663,2.17768693310597e-07,3
"length",10,103,0.838042269187987,8.2112688271919e-07,3
"length",10,104,0.737931034482759,6.68005507576364e-06,3
"length",10,105,0.890100111234705,3.40787605173413e-07,3
"length",10,106,0.773971078976641,2.03903562827614e-06,3
"length",10,107,0.885526760402284,7.96696049981517e-11,3
"length",10,108,0.877196885428254,4.54611830847982e-07,3
"length",10,109,0.802002224694105,1.21285081009147e-06,3
"length",10,110,0.813751689038178,4.55261441384913e-08,3
"length",10,111,0.834927697441602,8.50029120711493e-07,3
"length",10,112,0.817130144605117,1.02247048153211e-06,3
"length",10,113,0.843826473859844,7.67374397071195e-07,3
"length",10,114,0.77174638487208,2.1609781865121e-06,3
"length",10,115,0.899888765294772,2.61286899287163e-07,3
"length",10,116,0.884191795436854,9.29143978726932e-11,3
"length",10,117,0.938598442714127,2.73099447010653e-08,3
"length",10,118,0.827363737486096,9.20868498489868e-07,3
"length",10,119,0.77174638487208,2.1609781865121e-06,3
"length",10,120,0.84293659621802,7.75662074102097e-07,3
"length",10,121,0.926140155728587,8.75246306841706e-08,3
"length",10,122,0.789098998887653,1.47259414253253e-06,3
"length",10,123,0.848720800889878,7.21627018372677e-07,3
"length",10,124,0.797552836484983,1.28782845378086e-06,3
"length",10,125,0.821579532814238,9.76951314073549e-07,3
"length",10,126,0.87230255839822,4.9968805544745e-07,3
"length",10,127,0.915016685205784,1.53549825978384e-07,3
"length",10,128,0.898109010011123,2.75218125254363e-07,3
"length",10,129,0.865628476084538,5.62151168716419e-07,3
"length",10,130,0.833147942157953,8.66576041692116e-07,3
"length",10,131,0.865628476084538,5.62151168716419e-07,3
"length",10,132,0.810456062291435,1.09754984540285e-06,3
"length",10,133,0.889655172413793,3.44558584405579e-07,3
"length",10,134,0.807786429365962,1.13093623435544e-06,3
"length",10,135,0.77174638487208,2.1609781865121e-06,3
"length",10,136,0.856729699666296,6.46199579267617e-07,3
"length",10,137,0.830033370411568,8.95674921778308e-07,3
"length",10,138,0.868298109010011,5.37063468222982e-07,3
"length",10,139,0.850945494994438,7.0073740390235e-07,3
"length",10,140,0.871857619577308,5.03822046612448e-07,3
"length",10,141,0.781979977753059,1.69092917029417e-06,3
"length",10,142,0.776195773081201,1.92904440777043e-06,3
"length",10,143,0.776640711902113,1.90837654863174e-06,3
"length",10,144,0.80111234705228,1.22689145077152e-06,3
"length",10,145,0.849482706335658,2.91619197494866e-09,3
"length",10,146,0.867408231368187,5.45413703067849e-07,3
"length",10,147,0.858509454949944,6.29378170147737e-07,3
"length",10,148,0.824694104560623,9.46433845961171e-07,3
"length",10,149,0.844716351501669,7.5907800743112e-07,3
"length",10,150,0.780645161290323,1.74036406822702e-06,3
"length",10,151,0.805116796440489,1.16690517481084e-06,3
"length",10,152,0.898109010011123,2.75218125254363e-07,3
"length",10,153,0.903003337041157,2.37511977067373e-07,3
"length",10,154,0.883426028921023,3.98592159296063e-07,3
"length",10,155,0.805561735261402,1.16070919582313e-06,3
"length",10,156,0.903448275862069,2.34180069580249e-07,3
"length",10,157,0.880311457174638,4.26384799226438e-07,3
"length",10,158,0.731701890989989,8.44814068652689e-06,3
"length",10,159,0.912347052280312,1.71101659161105e-07,3
"length",10,160,0.832258064516129,8.74867251876086e-07,3
"length",10,161,0.788209121245829,1.49621914047984e-06,3
"length",10,162,0.89321468298109,3.14753971229899e-07,3
"length",10,163,0.909677419354839,1.89297125069199e-07,3
"length",10,164,0.901223581757508,2.5100189607345e-07,3
"length",10,165,0.870174663299832,4.20463687304261e-10,3
"length",10,166,0.793103448275862,1.37691788592505e-06,3
"length",10,167,0.866518353726363,5.53776779721165e-07,3
"length",10,168,0.848275862068966,7.25797925562355e-07,3
"length",10,169,0.789543937708565,1.46112482076727e-06,3
"length",10,170,0.832703003337041,8.70719829209427e-07,3
"length",10,171,0.876751946607342,4.58675929579444e-07,3
"length",10,172,0.92157081446891,5.0268778342843e-13,3
"length",10,173,0.870967741935484,5.12105337122821e-07,3
"length",10,174,0.79888765294772,1.26402254579538e-06,3
"length",10,175,0.89944382647386,2.64746584470662e-07,3
"length",10,176,0.80734149054505,1.13673814660374e-06,3
"length",10,177,0.87007786429366,5.20407720908435e-07,3
"length",10,178,0.81579532814238,1.036719705157e-06,3
"length",10,179,0.847830923248053,7.29966420024868e-07,3
"length",10,180,0.841156840934371,7.92214076747306e-07,3
"length",10,181,0.891879866518354,3.25831908365511e-07,3
"length",10,182,0.843381535038932,7.71519287879156e-07,3
"length",10,183,0.913236929922136,1.6517898317487e-07,3
"length",10,184,0.781090100111235,1.72354651810274e-06,3
"length",10,185,0.829588431590656,8.99854050714236e-07,3
"length",10,186,0.885205784204672,3.82930039941163e-07,3
"length",10,187,0.680978865406007,5.36127035988784e-05,3
"length",10,188,0.828698553948832,9.08234257236748e-07,3
"length",10,189,0.86384872080089,5.78927868056793e-07,3
"length",10,190,0.855394883203559,6.58807283576514e-07,3
"length",10,191,0.948387096774194,0,3
"length",10,192,0.794883203559511,1.3393399019592e-06,3
"length",10,193,0.846496106785317,7.42457304544462e-07,3
"length",10,194,0.826918798665184,9.25099536325821e-07,3
"length",10,195,0.826028921023359,9.33595195561268e-07,2
"length",10,196,0.937367899893172,2.38079985959179e-14,3
"length",10,197,0.873637374860957,4.87319073453075e-07,3
"length",10,198,0.87007786429366,5.20407720908435e-07,3
"length",10,199,0.883426028921023,3.98592159296063e-07,3
"length",10,200,0.869187986651835,5.2872762110129e-07,3
"length",10,201,0.824694104560623,9.46433845961171e-07,3
"length",10,202,0.869632925472748,5.24565579752682e-07,3
"length",10,203,0.852280311457175,6.88177367301726e-07,3
"length",10,204,0.907007786429366,2.08123553554029e-07,3
"length",10,205,0.808676307007786,1.11954487714191e-06,3
"length",10,206,0.850945494994438,7.0073740390235e-07,3
"length",10,207,0.716573971078977,1.49677775643236e-05,3
"length",10,208,0.839377085650723,8.08741399528045e-07,3
"length",10,209,0.802002224694105,1.21285081009147e-06,3
"length",10,210,0.839822024471635,8.04611364727098e-07,3
"length",10,211,0.836262513904338,8.37638317598033e-07,3
"length",10,212,0.811790878754171,1.08167676749456e-06,3
"length",10,213,0.78642936596218,1.54637092195703e-06,3
"length",10,214,0.939933259176863,2.17049983048954e-08,3
"length",10,215,0.802002224694105,1.21285081009147e-06,3
"length",10,216,0.793191683626669,1.72051089972653e-07,3
"length",10,217,0.823804226918799,9.55065702408065e-07,3
"length",10,218,0.843826473859844,7.67374397071195e-07,3
"length",10,219,0.877641824249166,4.50555262964487e-07,3
"length",10,220,0.854949944382647,6.6300756908444e-07,3
"length",10,221,0.863403781979978,5.83126783142672e-07,3
"length",10,222,0.811790878754171,1.08167676749456e-06,3
"length",10,223,0.854155083714666,1.93308273811051e-09,3
"length",10,224,0.788654060066741,1.48429042959054e-06,3
"length",10,225,0.912347052280312,1.71101659161105e-07,3
"length",10,226,0.85393258955376,1.97193515622715e-09,3
"length",10,227,0.798442714126808,1.27182351735332e-06,3
"length",10,228,0.86384872080089,5.78927868056793e-07,3
"length",10,229,0.839377085650723,8.08741399528045e-07,3
"length",10,230,0.892324805339266,3.22125794693422e-07,3
"length",10,231,0.867408231368187,5.45413703067849e-07,3
"length",10,232,0.892324805339266,3.22125794693422e-07,3
"length",10,233,0.862513904338153,5.91529037424405e-07,3
"length",10,234,0.826028921023359,9.33595195561268e-07,3
"length",10,235,0.788654060066741,1.48429042959054e-06,3
"length",10,236,0.77174638487208,2.1609781865121e-06,3
"length",10,237,0.872747497219132,4.95559430882954e-07,3
"length",10,238,0.922683285273435,4.14450826530307e-13,3
"length",10,239,0.73392658509455,7.76653455697676e-06,3
"length",10,240,0.918131256952169,1.3389946500103e-07,3
"length",10,241,0.877641824249166,4.50555262964487e-07,3
"length",10,242,0.708565072302558,2.01667584734371e-05,3
"length",10,243,0.850500556173526,7.04919860966398e-07,2
"length",10,244,0.855394883203559,6.58807283576514e-07,3
"length",10,245,0.83670745272525,8.33509993745054e-07,3
"length",10,246,0.871412680756396,5.07961206441452e-07,3
"length",10,247,0.856284760845384,6.50403164365597e-07,3
"length",10,248,0.895439377085651,2.96566705925496e-07,3
"length",10,249,0.843920352313031,4.67458861884033e-09,3
"length",10,250,0.885205784204672,3.82930039941163e-07,3
"length",10,251,0.882091212458287,4.10445993827485e-07,3
"length",10,252,0.837597330367075,8.25254536861829e-07,3
"length",10,253,0.897664071190211,2.78739080192826e-07,3
"length",10,254,0.759733036707453,3.08463195781084e-06,3
"length",10,255,0.791768631813126,1.40699846837477e-06,3
"length",10,256,0.88476084538376,3.86829715695231e-07,3
"length",10,257,0.85139043381535,6.96552790221119e-07,3
"length",10,258,0.802002224694105,1.21285081009147e-06,3
"length",10,259,0.818909899888765,1.00393346057832e-06,3
"length",10,260,0.759288097886541,3.12939652092181e-06,3
"length",10,261,0.823359288097886,9.59406013092002e-07,3
"length",10,262,0.912347052280312,1.71101659161105e-07,3
"length",10,263,0.812235817575083,1.07649390878777e-06,3
"length",10,264,0.882981090100111,4.02533522318552e-07,3
"length",10,265,0.920800889877642,1.17773369325433e-07,3
"length",10,266,0.858954393770856,6.2517175531682e-07,3
