"trait","sample_size","rep","f_val"
"perimeter",55,43,33.7718363894072
"perimeter",55,44,12.7914448581167
"perimeter",55,45,22.9517634204756
"perimeter",55,46,22.2550385687613
"perimeter",55,47,24.3601694213164
"perimeter",55,48,30.0366283707719
"perimeter",55,49,19.5608977894218
"perimeter",55,50,13.0101269181817
"perimeter",55,51,15.1414148656702
"perimeter",55,52,18.6373541069607
"perimeter",55,53,19.5570845000142
"perimeter",55,54,20.3711811206094
"perimeter",55,55,22.7348870936849
"perimeter",55,56,36.9594373807048
"perimeter",55,57,26.7553303762128
"perimeter",55,58,28.4603120815091
"perimeter",55,59,25.9896241046737
"perimeter",55,60,13.1353760994171
"perimeter",55,61,26.2435564210581
"perimeter",55,62,16.1400002451272
"perimeter",55,63,37.7481670497709
"perimeter",55,64,25.2395048874094
"perimeter",55,65,20.4937020931006
"perimeter",55,66,12.6189719315387
"perimeter",55,67,17.6522211392568
"perimeter",55,68,21.0451692982978
"perimeter",55,69,19.9721202463859
"perimeter",55,70,27.0196343398399
"perimeter",55,71,16.066595168905
"perimeter",55,72,20.5170126285764
"perimeter",55,73,21.7319915107635
"perimeter",55,74,37.2350103523923
"perimeter",55,75,28.9972561939726
"perimeter",55,76,33.6684207110513
"perimeter",55,77,37.266656411747
"perimeter",55,78,19.5036107433891
"perimeter",55,79,12.6915253731838
"perimeter",55,80,23.1643792604057
"perimeter",55,81,11.7274878462086
"perimeter",55,82,21.8624418237072
"perimeter",55,83,20.0821858419421
"perimeter",55,84,18.2859855331168
"perimeter",55,85,17.9444450767821
"perimeter",55,86,25.0144064308874
"perimeter",55,87,15.3834228395543
"perimeter",55,88,21.4492439282226
"perimeter",55,89,9.39748561005998
"perimeter",55,90,20.0168112124237
"perimeter",55,91,17.8836437228642
"perimeter",55,92,19.1672638374772
"perimeter",55,93,16.4967297814414
"perimeter",55,94,21.9094779574058
"perimeter",55,95,17.474583192159
"perimeter",55,96,11.711198766961
"perimeter",55,97,25.5080780030846
"perimeter",55,98,18.55556132711
"perimeter",55,99,16.0746484466555
"perimeter",55,100,20.1969619030541
"perimeter",60,1,18.3402843280677
"perimeter",60,2,26.3561010454691
"perimeter",60,3,23.0273716993784
"perimeter",60,4,15.9825548303541
"perimeter",60,5,15.6014331020786
"perimeter",60,6,14.8805308428202
"perimeter",60,7,25.1142823975183
"perimeter",60,8,19.4599056338513
"perimeter",60,9,21.8800538879333
"perimeter",60,10,12.4521541477464
"perimeter",60,11,10.4696174943446
"perimeter",60,12,14.9766089423373
"perimeter",60,13,23.2325680851452
"perimeter",60,14,14.4718867023351
"perimeter",60,15,16.7744694993804
"perimeter",60,16,15.5373322954046
"perimeter",60,17,31.0512715807088
"perimeter",60,18,29.0561416058822
"perimeter",60,19,18.8596913683967
"perimeter",60,20,39.2227760829676
"perimeter",60,21,13.7157518234696
"perimeter",60,22,20.0959868961934
"perimeter",60,23,18.0491679941248
"perimeter",60,24,12.7773489900338
"perimeter",60,25,22.1093133342879
"perimeter",60,26,25.1313589276954
"perimeter",60,27,30.7687856282658
"perimeter",60,28,25.3492402647391
"perimeter",60,29,37.7987834286784
"perimeter",60,30,18.8079174862235
"perimeter",60,31,22.7036615607007
"perimeter",60,32,16.9202098314776
"perimeter",60,33,22.0994582119224
"perimeter",60,34,27.2111875364469
"perimeter",60,35,13.0094474727907
"perimeter",60,36,18.5465117505543
"perimeter",60,37,16.8481499115441
"perimeter",60,38,22.6174048152998
"perimeter",60,39,20.020404251584
"perimeter",60,40,20.8775581716486
"perimeter",60,41,28.96127403947
"perimeter",60,42,37.6663284661863
"perimeter",60,43,14.992893129273
"perimeter",60,44,19.8611331721546
"perimeter",60,45,21.6470648024304
"perimeter",60,46,16.9196827323946
"perimeter",60,47,32.1796360774443
"perimeter",60,48,26.7102739565445
"perimeter",60,49,28.5334717646963
"perimeter",60,50,17.4017471647939
"perimeter",60,51,16.445909271783
"perimeter",60,52,16.633985891396
"perimeter",60,53,26.8012646526458
"perimeter",60,54,18.18100802789
"perimeter",60,55,46.0254116982794
"perimeter",60,56,22.8553935002536
"perimeter",60,57,11.5177209192853
"perimeter",60,58,22.9431741877052
"perimeter",60,59,21.1664733326794
"perimeter",60,60,22.131029200611
"perimeter",60,61,26.1828218683902
"perimeter",60,62,8.89132856169877
"perimeter",60,63,24.5285667795752
"perimeter",60,64,24.0473388712336
"perimeter",60,65,22.524108799232
"perimeter",60,66,20.7565646419728
"perimeter",60,67,14.5976547266243
"perimeter",60,68,20.3560799167728
"perimeter",60,69,26.13169519135
"perimeter",60,70,15.1961238993435
"perimeter",60,71,26.5550144357516
"perimeter",60,72,10.7276196463087
"perimeter",60,73,21.1485974979852
"perimeter",60,74,22.853192566504
"perimeter",60,75,28.7073922576294
"perimeter",60,76,24.0529726162744
"perimeter",60,77,22.6168414481181
"perimeter",60,78,24.9879723772822
"perimeter",60,79,22.446639355462
"perimeter",60,80,46.358631296735
"perimeter",60,81,15.5054806929648
"perimeter",60,82,16.796099970248
"perimeter",60,83,16.7013091332398
"perimeter",60,84,17.0493901432876
"perimeter",60,85,13.747680828738
"perimeter",60,86,22.2969441646495
"perimeter",60,87,15.6788879631731
"perimeter",60,88,20.0037576930807
"perimeter",60,89,17.5605175281
"perimeter",60,90,26.2540500953976
"perimeter",60,91,12.7816145382935
"perimeter",60,92,22.7757277095112
"perimeter",60,93,16.8257046060819
"perimeter",60,94,23.694256250188
"perimeter",60,95,28.5804350178096
"perimeter",60,96,27.8750647875655
"perimeter",60,97,42.2258261229823
"perimeter",60,98,22.3772435162303
"perimeter",60,99,12.3110919139676
"perimeter",60,100,23.2930591593588
"perimeter",65,1,17.8191867159491
"perimeter",65,2,25.4528807335234
"perimeter",65,3,19.4923676644476
"perimeter",65,4,19.6564684941793
"perimeter",65,5,23.5211340189784
"perimeter",65,6,24.3904107093627
"perimeter",65,7,32.5010492149743
"perimeter",65,8,31.6100026175931
"perimeter",65,9,24.8700051603689
"perimeter",65,10,18.4095554385664
"perimeter",65,11,31.479582111869
"perimeter",65,12,16.2593683474273
"perimeter",65,13,18.2518571114515
"perimeter",65,14,19.5249507146152
"perimeter",65,15,20.7984790172632
"perimeter",65,16,16.1593242634712
"perimeter",65,17,18.7626202712093
"perimeter",65,18,17.6740680477576
"perimeter",65,19,16.926932598564
"perimeter",65,20,22.1877873357295
"perimeter",65,21,21.5664866038894
"perimeter",65,22,17.6055783720684
"perimeter",65,23,25.4130527556512
"perimeter",65,24,18.9363303139811
"perimeter",65,25,18.9353499052734
"perimeter",65,26,19.4934306563966
"perimeter",65,27,22.349735461735
"perimeter",65,28,19.0263050931884
"perimeter",65,29,25.2495178621713
"perimeter",65,30,19.1312856408298
"perimeter",65,31,30.2887055992918
"perimeter",65,32,18.5463499150281
"perimeter",65,33,20.7715086789319
"perimeter",65,34,29.1337691310698
"perimeter",65,35,26.8565673778046
"perimeter",65,36,14.6874745400287
"perimeter",65,37,21.1282057984038
"perimeter",65,38,26.4487154326098
"perimeter",65,39,24.2437863331647
"perimeter",65,40,20.4368648592961
"perimeter",65,41,17.0263800236939
"perimeter",65,42,33.8625083124168
"perimeter",65,43,32.2104946971098
"perimeter",65,44,22.9886665369478
"perimeter",65,45,18.0709220498952
"perimeter",65,46,19.1454150560802
"perimeter",65,47,13.4836133245489
"perimeter",65,48,18.0125280430839
"perimeter",65,49,23.3165809734098
"perimeter",65,50,30.2580043973508
"perimeter",65,51,28.9368060042703
"perimeter",65,52,58.0712016289155
"perimeter",65,53,28.556939828599
"perimeter",65,54,20.6804001505187
"perimeter",65,55,62.4040528056598
"perimeter",65,56,19.2412599462829
"perimeter",65,57,24.361818537374
"perimeter",65,58,22.8256139725011
"perimeter",65,59,26.7098557232544
"perimeter",65,60,25.3379635980576
"perimeter",65,61,19.3246718862225
"perimeter",65,62,13.4607494597199
"perimeter",65,63,19.2336346577631
"perimeter",65,64,18.5016608420079
"perimeter",65,65,25.4170710760107
"perimeter",65,66,19.2613968643899
"perimeter",65,67,26.4323796199513
"perimeter",65,68,22.9033361110266
"perimeter",65,69,16.8230259398563
"perimeter",65,70,30.8614042796579
"perimeter",65,71,26.9288135656812
"perimeter",65,72,34.4683820260269
"perimeter",65,73,27.8108084442372
"perimeter",65,74,16.2627009842856
"perimeter",65,75,21.1923644612842
"perimeter",65,76,20.0286216626937
"perimeter",65,77,21.2213637436449
"perimeter",65,78,26.0652237088575
"perimeter",65,79,18.1234092450057
"perimeter",65,80,17.8382441657438
"perimeter",65,81,14.6677156677594
"perimeter",65,82,15.4187135915906
"perimeter",65,83,26.217112402537
"perimeter",65,84,19.2057511960033
"perimeter",65,85,22.9995635307787
"perimeter",65,86,21.2759711803431
"perimeter",65,87,35.5436560964169
"perimeter",65,88,25.2180519039378
"perimeter",65,89,19.9993590468487
"perimeter",65,90,19.4357396232849
"perimeter",65,91,22.0961827901197
"perimeter",65,92,13.7266347588515
"perimeter",65,93,25.8206080198433
"perimeter",65,94,38.0787384340093
"perimeter",65,95,22.9564711123767
"perimeter",65,96,19.4067049521863
"perimeter",65,97,46.886550629508
"perimeter",65,98,15.5865249295316
"perimeter",65,99,32.8478805397808
"perimeter",65,100,30.2591027377395
"perimeter",70,1,14.5729428879528
"perimeter",70,2,44.2586070577644
"perimeter",70,3,23.2203147266026
"perimeter",70,4,19.1032511833376
"perimeter",70,5,21.8476643362846
"perimeter",70,6,20.6070872146633
"perimeter",70,7,17.8111226416846
"perimeter",70,8,20.4349655081346
"perimeter",70,9,16.5203343882488
"perimeter",70,10,18.6669818855843
"perimeter",70,11,19.6272707987923
"perimeter",70,12,23.0953568313182
"perimeter",70,13,23.1785823866541
"perimeter",70,14,20.0331247350252
"perimeter",70,15,25.4619474076329
"perimeter",70,16,19.2005146539863
"perimeter",70,17,15.1557525065388
"perimeter",70,18,33.3552967172056
"perimeter",70,19,25.0730039809918
"perimeter",70,20,19.9440709742418
"perimeter",70,21,24.7945483472979
"perimeter",70,22,35.7862437080991
"perimeter",70,23,44.7128167666036
"perimeter",70,24,28.6317773693801
"perimeter",70,25,18.4413769888753
"perimeter",70,26,9.73910961099361
"perimeter",70,27,17.0511892048125
"perimeter",70,28,24.4811701206958
"perimeter",70,29,27.4533465138047
"perimeter",70,30,16.6732050569391
"perimeter",70,31,14.9976745563061
"perimeter",70,32,19.437398853164
"perimeter",70,33,19.2230161725491
"perimeter",70,34,16.7619258252035
"perimeter",70,35,12.9834329965032
"perimeter",70,36,14.3762473230327
"perimeter",70,37,25.0957966478186
"perimeter",70,38,15.3533889015093
"perimeter",70,39,14.2876086421758
"perimeter",70,40,17.8700963632098
"perimeter",70,41,23.0732413444575
"perimeter",70,42,15.7160101893266
"perimeter",70,43,14.3901227684188
"perimeter",70,44,17.7774031221096
"perimeter",70,45,17.1118197893296
"perimeter",70,46,19.8352670136364
"perimeter",70,47,22.8953555887825
"perimeter",70,48,29.4342837991699
"perimeter",70,49,13.9836594852534
"perimeter",70,50,17.6395305951571
"perimeter",70,51,26.452594648366
"perimeter",70,52,33.0044725878075
"perimeter",70,53,23.0831065308548
"perimeter",70,54,25.4384534229255
"perimeter",70,55,19.461400793907
"perimeter",70,56,17.5502435248151
"perimeter",70,57,24.1231485565095
"perimeter",70,58,21.5157867558859
"perimeter",70,59,23.0622592298975
"perimeter",70,60,27.366729732191
"perimeter",70,61,19.3363507495756
"perimeter",70,62,16.8975170031846
"perimeter",70,63,30.2557611836395
"perimeter",70,64,15.5419024711927
"perimeter",70,65,20.3903253656233
"perimeter",70,66,19.2452297358713
"perimeter",70,67,13.5505084026017
"perimeter",70,68,24.2854964094086
"perimeter",70,69,16.6621143620062
"perimeter",70,70,29.5157810971237
"perimeter",70,71,21.5412978408308
"perimeter",70,72,25.3294568130176
"perimeter",70,73,16.2269763904209
"perimeter",70,74,17.9980608199
"perimeter",70,75,13.9323161191228
"perimeter",70,76,15.7001066453144
"perimeter",70,77,21.1295551643657
"perimeter",70,78,18.7443269905027
"perimeter",70,79,13.8310485645502
"perimeter",70,80,33.7832116993511
"perimeter",70,81,24.3139922413496
"perimeter",70,82,27.6231539692514
"perimeter",70,83,29.6881017842672
"perimeter",70,84,14.2610779196422
"perimeter",70,85,19.4845355543305
"perimeter",70,86,40.5336139335096
"perimeter",70,87,23.8547500084911
"perimeter",70,88,19.1110673550035
"perimeter",70,89,15.5860623974673
"perimeter",70,90,16.8934195219646
"perimeter",70,91,11.4956343009698
"perimeter",70,92,16.260040090838
"perimeter",70,93,21.0604208236626
"perimeter",70,94,30.5806033855874
"perimeter",70,95,18.544519332634
"perimeter",70,96,20.5439269955639
"perimeter",70,97,19.2907343422438
"perimeter",70,98,26.3635583470754
"perimeter",70,99,16.1755626760712
"perimeter",70,100,23.9580751393663
"perimeter",75,1,29.079499643468
"perimeter",75,2,12.5715507986096
"perimeter",75,3,32.9745282059649
"perimeter",75,4,17.9282190605539
"perimeter",75,5,15.2087252973094
"perimeter",75,6,30.3339917371165
"perimeter",75,7,15.9735544255277
"perimeter",75,8,18.5164322346506
"perimeter",75,9,21.5357299263611
"perimeter",75,10,20.5986717296046
"perimeter",75,11,27.9504150740272
"perimeter",75,12,23.8417194951844
"perimeter",75,13,25.0496046948335
"perimeter",75,14,17.908690367636
"perimeter",75,15,29.4182375126877
"perimeter",75,16,35.6824918290656
"perimeter",75,17,33.6464187425058
"perimeter",75,18,33.8560694515679
"perimeter",75,19,34.6950612511474
"perimeter",75,20,28.6081006383159
"perimeter",75,21,22.9384945272072
"perimeter",75,22,27.8218765678502
"perimeter",75,23,32.0416627721704
"perimeter",75,24,24.3083527922713
"perimeter",75,25,15.2289864971092
"perimeter",75,26,16.2406741711879
"perimeter",75,27,19.5084481176517
"perimeter",75,28,35.9737273380648
"perimeter",75,29,34.5407839159689
"perimeter",75,30,41.9789485586206
"perimeter",75,31,14.4937779747293
"perimeter",75,32,20.7988282130401
"perimeter",75,33,34.8609775924852
"perimeter",75,34,30.9032994082998
"perimeter",75,35,13.865768999482
"perimeter",75,36,18.0546249676675
"perimeter",75,37,18.1351119202605
"perimeter",75,38,31.3206252931013
"perimeter",75,39,25.5630754692738
"perimeter",75,40,18.7016347419054
"perimeter",75,41,45.6075829921126
"perimeter",75,42,34.5244541292841
"perimeter",75,43,30.5733361062378
"perimeter",75,44,20.4499710697102
"perimeter",75,45,29.2536301919183
"perimeter",75,46,15.4096489539726
"perimeter",75,47,28.1149075878132
"perimeter",75,48,16.4467756994444
"perimeter",75,49,26.3982307556758
"perimeter",75,50,21.0992735454646
"perimeter",75,51,35.1447605594999
"perimeter",75,52,20.9219381808992
"perimeter",75,53,26.7577500457586
"perimeter",75,54,13.7570955703358
"perimeter",75,55,19.8259551441791
"perimeter",75,56,29.1647641042332
"perimeter",75,57,25.162522451285
"perimeter",75,58,16.1008180060192
"perimeter",75,59,20.062460533953
"perimeter",75,60,12.1456034727961
"perimeter",75,61,20.9579130555325
"perimeter",75,62,23.2855441526541
"perimeter",75,63,20.1468008018815
"perimeter",75,64,24.8753610001014
"perimeter",75,65,33.3682110928916
"perimeter",75,66,9.3033868281194
"perimeter",75,67,17.0122416239992
"perimeter",75,68,24.4766980175773
"perimeter",75,69,40.1822957195592
"perimeter",75,70,25.1818850467577
"perimeter",75,71,19.0110266698374
"perimeter",75,72,17.750829832452
"perimeter",75,73,14.1864711243384
"perimeter",75,74,23.9171009121584
"perimeter",75,75,17.9971204036718
"perimeter",75,76,15.2426224417381
"perimeter",75,77,29.2384761837697
"perimeter",75,78,23.7113685307631
"perimeter",75,79,34.9377259015458
"perimeter",75,80,15.7109905821081
"perimeter",75,81,24.3399425135907
"perimeter",75,82,22.5790763193692
"perimeter",75,83,24.7402066492236
"perimeter",75,84,22.7742029611291
"perimeter",75,85,26.5939198158657
"perimeter",75,86,22.9704057505687
"perimeter",75,87,22.2318465557973
"perimeter",75,88,25.4869116083149
"perimeter",75,89,15.5925577162417
"perimeter",75,90,30.9086853946098
"perimeter",75,91,18.1380808306299
"perimeter",75,92,24.761158273296
"perimeter",75,93,19.1822119735704
"perimeter",75,94,14.2270725979118
"perimeter",75,95,29.5961015263576
"perimeter",75,96,39.6406819811644
"perimeter",75,97,22.4623442030936
"perimeter",75,98,17.9853748426277
"perimeter",75,99,22.4967688118675
"perimeter",75,100,21.5704186425605
"perimeter",80,1,15.4696008097339
"perimeter",80,2,20.6435650689679
"perimeter",80,3,39.1680563161856
"perimeter",80,4,20.2075559373324
"perimeter",80,5,25.7088220426942
"perimeter",80,6,22.4087060127194
"perimeter",80,7,18.9202147310411
"perimeter",80,8,18.2824777960766
"perimeter",80,9,17.1803919865919
"perimeter",80,10,18.8539055708287
"perimeter",80,11,16.8840253743154
"perimeter",80,12,22.9819299329586
"perimeter",80,13,21.3135930957931
"perimeter",80,14,27.8136756409382
"perimeter",80,15,22.2365679855331
"perimeter",80,16,33.5279910441054
"perimeter",80,17,21.5618665159006
"perimeter",80,18,17.6916987032121
"perimeter",80,19,25.4483044799136
"perimeter",80,20,18.9288004204094
"perimeter",80,21,19.6221877653764
"perimeter",80,22,16.868137752632
"perimeter",80,23,18.1845959042471
"perimeter",80,24,24.776173632506
"perimeter",80,25,16.5768517456414
"perimeter",80,26,18.1029893857409
"perimeter",80,27,34.5959951612889
"perimeter",80,28,28.9188279281552
"perimeter",80,29,24.7696986003225
"perimeter",80,30,35.3897202268098
"perimeter",80,31,41.7320646916479
"perimeter",80,32,28.893735725289
"perimeter",80,33,33.5050818871965
"perimeter",80,34,41.7737175393103
"perimeter",80,35,20.2421803055845
"perimeter",80,36,25.8551882432552
"perimeter",80,37,18.3314049962073
"perimeter",80,38,25.5023969291551
"perimeter",80,39,25.9481262764167
"perimeter",80,40,23.0162737218826
"perimeter",80,41,25.3066501794803
"perimeter",80,42,27.9083686746964
"perimeter",80,43,19.7764451519372
"perimeter",80,44,18.7217390365317
"perimeter",80,45,17.5245011796275
"perimeter",80,46,34.466052328506
"perimeter",80,47,16.3254202510289
"perimeter",80,48,15.5200491523471
"perimeter",80,49,14.178430670229
"perimeter",80,50,17.9378287499407
"perimeter",80,51,25.7351891980763
"perimeter",80,52,40.7840793544434
"perimeter",80,53,19.6675674659093
"perimeter",80,54,17.5041985634468
"perimeter",80,55,18.3249727330987
